First Flight ID,Second Flight ID,Passengers
7115438,7219289,1
7116054,7219289,1
7204831,7219289,1
7204892,7219289,9
7207090,7219289,1
7207439,7219289,6
7210542,7219289,3
7212374,7219289,1
7212772,7219289,4
7213708,7219289,1
7213831,7219289,1
7213982,7219289,1
7214185,7219289,8
7215936,7219289,1
7218213,7219289,3
7219905,7219289,2
7220692,7219289,4
7220754,7219289,2
7223401,7219289,1
7226162,7219289,5
7226928,7219289,1
7231352,7219289,1
7231746,7219289,3
7233676,7219289,4
7236008,7219289,1
7238314,7219289,3
7239036,7219289,1
7239585,7219289,2
7239849,7219289,3
7240979,7219289,5
7241689,7219289,5
7243824,7219289,2
7244911,7219289,2
7246464,7219289,1
7248539,7219289,1
7248632,7219289,1
7248721,7219289,2
7248783,7219289,3
7251195,7219289,2
7028515,7219351,1
7101328,7219351,1
7102764,7219351,1
7103681,7219351,3
7104682,7219351,1
7106822,7219351,1
7107449,7219351,1
7108541,7219351,1
7108665,7219351,1
7108913,7219351,2
7110199,7219351,1
7114036,7219351,1
7114098,7219351,4
7116985,7219351,1
7201646,7219351,1
7203120,7219351,1
7207346,7219351,2
7207873,7219351,2
7208673,7219351,1
7211759,7219351,2
7215444,7219351,2
7217873,7219351,2
7219108,7219351,1
7219568,7219351,1
7220201,7219351,1
7220325,7219351,2
7222077,7219351,1
7222293,7219351,2
7222355,7219351,8
7223912,7219351,1
7224129,7219351,2
7227292,7219351,2
7230086,7219351,3
7231414,7219351,8
7232239,7219351,5
7236096,7219351,2
7237102,7219351,2
7238036,7219351,1
7238613,7219351,2
7241720,7219351,1
7243917,7219351,1
7245215,7219351,1
7245603,7219351,1
7247267,7219351,1
7247769,7219351,4
7250055,7219351,3
7250117,7219351,3
6923427,7219413,1
7118140,7219413,1
7120025,7219413,1
7121367,7219413,1
7122747,7219413,1
7123482,7219413,2
7123599,7219413,6
7124662,7219413,2
7127241,7219413,1
7131162,7219413,1
7131344,7219413,1
7234566,7219413,2
7205403,7219444,4
7217276,7219444,5
7210511,7219475,11
7212286,7219475,4
7224971,7219475,4
7226534,7219475,5
7243700,7219475,3
7140286,7219506,3
7135062,7219537,1
7135798,7219537,2
7137179,7219537,6
7137804,7219537,2
7138357,7219537,1
7138481,7219537,3
7224847,7219537,4
7102005,7219723,1
7103114,7219723,1
7104377,7219723,1
7107696,7219723,4
7107758,7219723,1
7108179,7219723,2
7109218,7219723,3
7109411,7219723,1
7110021,7219723,1
7110996,7219723,1
7111492,7219723,1
7112653,7219723,1
7113265,7219723,4
7113888,7219723,1
7114460,7219723,1
7114495,7219723,1
7115438,7219723,1
7117211,7219723,1
7203151,7219723,5
7204892,7219723,4
7207532,7219723,1
7210542,7219723,2
7212131,7219723,1
7212772,7219723,2
7214185,7219723,4
7214216,7219723,5
7218213,7219723,3
7218693,7219723,2
7219258,7219723,1
7219754,7219723,2
7219905,7219723,1
7220754,7219723,2
7221662,7219723,5
7221897,7219723,2
7224723,7219723,4
7224878,7219723,1
7225485,7219723,2
7226038,7219723,2
7226162,7219723,1
7226193,7219723,3
7229172,7219723,2
7231352,7219723,2
7231746,7219723,2
7233676,7219723,3
7233738,7219723,1
7234133,7219723,3
7236008,7219723,1
7236435,7219723,1
7239036,7219723,1
7239849,7219723,3
7241689,7219723,2
7242785,7219723,4
7242961,7219723,1
7243824,7219723,2
7248783,7219723,2
7248905,7219723,3
7251195,7219723,9
7164463,7219754,1
6942222,7219785,2
7100609,7219785,1
7101215,7219785,2
7101885,7219785,1
7102671,7219785,1
7108302,7219785,1
7111616,7219785,2
7112529,7219785,1
7113025,7219785,1
7150575,7219785,1
7201491,7219785,2
7202262,7219785,3
7202651,7219785,1
7202976,7219785,1
7205373,7219785,8
7206844,7219785,2
7210234,7219785,1
7212255,7219785,1
7214123,7219785,1
7214499,7219785,2
7214991,7219785,3
7215232,7219785,1
7216326,7219785,8
7216817,7219785,2
7216941,7219785,1
7217040,7219785,2
7219816,7219785,2
7223308,7219785,1
7224630,7219785,1
7225485,7219785,1
7226712,7219785,1
7231108,7219785,5
7231964,7219785,3
7232580,7219785,3
7236435,7219785,1
7237393,7219785,2
7240465,7219785,3
7242016,7219785,2
7242785,7219785,1
7242961,7219785,3
7243669,7219785,1
7244531,7219785,5
7245365,7219785,2
7249174,7219785,1
7250767,7219785,1
7250798,7219785,6
7206875,7219847,1
7210322,7219847,1
7210697,7219847,1
7232053,7219847,1
7232824,7219847,1
7233319,7219847,4
7238978,7219847,1
7242930,7219847,6
6953008,7219878,1
7102702,7219878,1
7103558,7219878,2
7103960,7219878,1
7104806,7219878,1
7106729,7219878,3
7107028,7219878,1
7107201,7219878,2
7108355,7219878,1
7108479,7219878,4
7109959,7219878,1
7110686,7219878,3
7110872,7219878,2
7110996,7219878,1
7111862,7219878,2
7113450,7219878,2
7113543,7219878,1
7114990,7219878,2
7116383,7219878,1
7116681,7219878,1
7116923,7219878,2
7204384,7219878,10
7207090,7219878,7
7207563,7219878,1
7207934,7219878,1
7208520,7219878,2
7213708,7219878,4
7213831,7219878,1
7215936,7219878,2
7218846,7219878,1
7219905,7219878,5
7220541,7219878,1
7221835,7219878,2
7222108,7219878,5
7222999,7219878,1
7229482,7219878,1
7229779,7219878,1
7230613,7219878,2
7231715,7219878,1
7238221,7219878,1
7238731,7219878,1
7239036,7219878,1
7243391,7219878,1
7244500,7219878,1
7247297,7219878,3
7248539,7219878,1
7250210,7219878,1
7250887,7219878,5
7251072,7219878,2
7247143,7219905,1
7202385,7219936,8
7209682,7219936,2
7210112,7219936,1
7212949,7219936,3
7221454,7219936,1
7228058,7219936,4
7233645,7219936,8
7240372,7219936,6
7118140,7219963,2
7118681,7219963,1
7120336,7219963,1
7122747,7219963,1
7123083,7219963,2
7123145,7219963,1
7123482,7219963,1
7123599,7219963,5
7123661,7219963,2
7123839,7219963,1
7124662,7219963,8
7127241,7219963,4
7127733,7219963,1
7127968,7219963,3
7128150,7219963,3
7129284,7219963,1
7129346,7219963,6
7131042,7219963,1
7131100,7219963,1
7131344,7219963,2
7131433,7219963,1
7134995,7219963,1
7201430,7219963,1
7234566,7219963,2
7139319,7220020,1
7100729,7220051,1
7103836,7220051,1
7104501,7220051,1
7107082,7220051,1
7110438,7220051,1
7111399,7220051,1
7112777,7220051,1
7114867,7220051,2
7115961,7220051,1
7203306,7220051,1
7203840,7220051,5
7204477,7220051,6
7204954,7220051,1
7206139,7220051,1
7207130,7220051,5
7209037,7220051,2
7211457,7220051,3
7213165,7220051,1
7215110,7220051,1
7215444,7220051,1
7216542,7220051,9
7217430,7220051,1
7218429,7220051,2
7220909,7220051,5
7222695,7220051,1
7223912,7220051,1
7225547,7220051,1
7225825,7220051,2
7227996,7220051,2
7228336,7220051,3
7228630,7220051,4
7233350,7220051,7
7234875,7220051,1
7235125,7220051,2
7236771,7220051,1
7240859,7220051,1
7241412,7220051,4
7241627,7220051,2
7247800,7220051,3
7248261,7220051,1
7248292,7220051,1
7249838,7220051,2
7225763,7220082,2
7107263,7220113,1
7107510,7220113,1
7108118,7220113,1
7109321,7220113,3
7109530,7220113,1
7111802,7220113,1
7112653,7220113,1
7113265,7220113,2
7114336,7220113,1
7115319,7220113,1
7117109,7220113,1
7205496,7220113,1
7209219,7220113,5
7209466,7220113,2
7209559,7220113,2
7214216,7220113,1
7214344,7220113,1
7215232,7220113,4
7215537,7220113,4
7216025,7220113,1
7216941,7220113,1
7219754,7220113,1
7220754,7220113,1
7221059,7220113,3
7221662,7220113,1
7221897,7220113,1
7223061,7220113,1
7223401,7220113,1
7223463,7220113,5
7224723,7220113,1
7226038,7220113,1
7227689,7220113,2
7231964,7220113,1
7232766,7220113,1
7234133,7220113,1
7237393,7220113,1
7238823,7220113,2
7239849,7220113,1
7241689,7220113,1
7242016,7220113,1
7242961,7220113,1
7247174,7220113,1
7248963,7220113,3
7100667,7220170,1
7105160,7220170,1
7105222,7220170,1
7114929,7220170,1
7115897,7220170,1
7201646,7220170,2
7203120,7220170,5
7203306,7220170,2
7207811,7220170,1
7207873,7220170,4
7208673,7220170,2
7209621,7220170,5
7217873,7220170,1
7217904,7220170,2
7218934,7220170,4
7219108,7220170,1
7219568,7220170,1
7220201,7220170,4
7221392,7220170,1
7222355,7220170,5
7222907,7220170,3
7224377,7220170,4
7226805,7220170,1
7237164,7220170,1
7237975,7220170,3
7238036,7220170,1
7243577,7220170,2
7245215,7220170,3
7245753,7220170,1
7247923,7220170,3
7248107,7220170,4
6948000,7220232,1
6958710,7220232,1
7119242,7220232,2
7119513,7220232,5
7122107,7220232,3
7123955,7220232,2
7124074,7220232,2
7124414,7220232,1
7125259,7220232,1
7125671,7220232,3
7125818,7220232,7
7125911,7220232,1
7127077,7220232,1
7128757,7220232,1
7129129,7220232,1
7129315,7220232,1
7131224,7220232,1
7131732,7220232,1
7132415,7220232,2
7133976,7220232,3
7134007,7220232,2
7134738,7220232,1
7202682,7220232,1
7203399,7220232,1
7208281,7220232,1
7212799,7220232,4
7236648,7220232,1
7241226,7220232,2
7245845,7220232,1
7247205,7220232,1
7251684,7220232,1
7102338,7220263,1
7102919,7220263,1
7109161,7220263,2
7111058,7220263,1
7112839,7220263,1
7113640,7220263,1
7113764,7220263,1
7114557,7220263,1
7211126,7220263,2
7213103,7220263,11
7220294,7220263,7
7222170,7220263,1
7246927,7220263,2
7249931,7220263,1
7251257,7220263,1
7100816,7220356,1
7101705,7220356,1
7104439,7220356,2
7106450,7220356,1
7110686,7220356,1
7114990,7220356,2
7115500,7220356,1
7116681,7220356,2
7116923,7220356,1
7207101,7220356,1
7207563,7220356,1
7209405,7220356,1
7209590,7220356,2
7211427,7220356,2
7213893,7220356,6
7213951,7220356,2
7218570,7220356,2
7219905,7220356,1
7220723,7220356,8
7221361,7220356,1
7224661,7220356,2
7227878,7220356,2
7228459,7220356,1
7229234,7220356,1
7230924,7220356,5
7234844,7220356,1
7241778,7220356,1
7243731,7220356,1
7243974,7220356,2
7247451,7220356,3
7248814,7220356,1
7250551,7220356,1
7251072,7220356,8
6968477,7220387,2
7009744,7220387,1
7029107,7220387,1
7029242,7220387,1
7029332,7220387,1
7160795,7220387,2
7205311,7220387,1
7213398,7220387,8
7233892,7220387,2
7234690,7220387,7
7237486,7220387,5
7289846,7220387,2
7311698,7220387,1
7227720,7220417,1
7228058,7220417,4
7233645,7220417,3
7240372,7220417,8
7100045,7220448,1
7101439,7220448,1
7102338,7220448,2
7102919,7220448,1
7104501,7220448,3
7104930,7220448,6
7105408,7220448,1
7107325,7220448,1
7107937,7220448,2
7107999,7220448,6
7108789,7220448,1
7108851,7220448,1
7109161,7220448,1
7110376,7220448,2
7111058,7220448,1
7111678,7220448,1
7112839,7220448,1
7113640,7220448,3
7114681,7220448,1
7115113,7220448,1
7115929,7220448,1
7209802,7220448,2
7211883,7220448,1
7215110,7220448,1
7215845,7220448,3
7220479,7220448,1
7221574,7220448,4
7225423,7220448,1
7228274,7220448,7
7229296,7220448,4
7232704,7220448,7
7234875,7220448,2
7235402,7220448,2
7236280,7220448,1
7240155,7220448,2
7240859,7220448,1
7241627,7220448,1
7248231,7220448,1
7210511,7220510,11
7224067,7220510,3
7224971,7220510,5
7226534,7220510,3
7243700,7220510,1
7246433,7220510,1
7135991,7220541,1
7227658,7220568,1
7097657,7220599,1
7269609,7220599,1
7140348,7220661,2
7140378,7220661,1
7140467,7220661,4
7140550,7220661,1
7142174,7220661,1
7203664,7220661,1
7203752,7220661,1
7123808,7220692,1
7136190,7220692,1
7218631,7220692,1
7247954,7220692,7
7100729,7220878,1
7101001,7220878,1
7105408,7220878,1
7105644,7220878,1
7106046,7220878,1
7106605,7220878,1
7108541,7220878,1
7109037,7220878,1
7109473,7220878,1
7109618,7220878,2
7109897,7220878,1
7111120,7220878,1
7111399,7220878,1
7112172,7220878,1
7112777,7220878,1
7114557,7220878,1
7114805,7220878,2
7114867,7220878,1
7115929,7220878,1
7116558,7220878,2
7201646,7220878,1
7203306,7220878,2
7203840,7220878,1
7204954,7220878,1
7207130,7220878,3
7209037,7220878,6
7211457,7220878,1
7213165,7220878,2
7215110,7220878,2
7215444,7220878,1
7216542,7220878,1
7217430,7220878,2
7218429,7220878,2
7220479,7220878,1
7220909,7220878,3
7222695,7220878,5
7223912,7220878,3
7225423,7220878,2
7225825,7220878,1
7228336,7220878,1
7228630,7220878,2
7232704,7220878,1
7233350,7220878,1
7234256,7220878,6
7234875,7220878,1
7236373,7220878,2
7238437,7220878,1
7241072,7220878,1
7241412,7220878,3
7241474,7220878,1
7243917,7220878,1
7248292,7220878,2
7249838,7220878,6
7218965,7220966,1
7233098,7220966,1
7119513,7220997,2
7120398,7220997,1
7121646,7220997,1
7122045,7220997,2
7122107,7220997,3
7124813,7220997,3
7125818,7220997,1
7126283,7220997,3
7126922,7220997,4
7127014,7220997,1
7127077,7220997,1
7127547,7220997,2
7128850,7220997,1
7129315,7220997,1
7130456,7220997,3
7131732,7220997,1
7134007,7220997,1
7134038,7220997,1
7134738,7220997,1
7202682,7220997,1
7202743,7220997,6
7202888,7220997,5
7205830,7220997,3
7208151,7220997,1
7212467,7220997,6
7212799,7220997,1
7216786,7220997,1
7231290,7220997,6
7231623,7220997,6
7239096,7220997,2
7241226,7220997,2
7243546,7220997,1
7245845,7220997,4
7247205,7220997,2
7249113,7220997,5
7211312,7221028,21
7214313,7221028,2
7217585,7221028,3
7218662,7221028,1
7242692,7221028,3
7247389,7221028,1
7135860,7221059,2
7117622,7221121,1
7118650,7221121,3
7118948,7221121,2
7119844,7221121,2
7121460,7221121,1
7122716,7221121,1
7123264,7221121,3
7124414,7221121,2
7125259,7221121,2
7126097,7221121,5
7127170,7221121,3
7127640,7221121,1
7128026,7221121,2
7128265,7221121,1
7129098,7221121,3
7129960,7221121,1
7130456,7221121,1
7132186,7221121,3
7132914,7221121,1
7133575,7221121,2
7134167,7221121,2
7199307,7221121,1
7203695,7221121,3
7203783,7221121,1
7207223,7221121,5
7218058,7221121,1
7221090,7221121,4
7225237,7221121,4
7226348,7221121,1
7226743,7221121,4
7226774,7221121,5
7227113,7221121,7
7232487,7221121,1
7233525,7221121,2
7234163,7221121,1
7236157,7221121,1
7244770,7221121,3
7251684,7221121,6
7269401,7221121,1
7120025,7221152,1
7120336,7221152,3
7123145,7221152,4
7123482,7221152,3
7123661,7221152,1
7123719,7221152,1
7124662,7221152,1
7124724,7221152,6
7124844,7221152,1
7126705,7221152,3
7127733,7221152,1
7128327,7221152,1
7131042,7221152,1
7131162,7221152,1
7131433,7221152,3
7132155,7221152,1
7133092,7221152,1
7133858,7221152,4
7134304,7221152,2
7134995,7221152,1
7201430,7221152,4
7209343,7221152,4
7223850,7221152,2
7229544,7221152,6
7234566,7221152,4
7009755,7221215,1
7122871,7221215,2
7205161,7221215,8
7206937,7221215,1
7210813,7221215,3
7217616,7221215,12
7218518,7221215,12
7219139,7221215,11
7223617,7221215,3
7224191,7221215,23
7224816,7221215,29
7234751,7221215,2
7239188,7221215,3
7241257,7221215,10
7242692,7221215,8
7244708,7221215,2
7246031,7221215,1
7247389,7221215,15
7096672,7221246,3
7098320,7221246,3
7269582,7221246,1
7269438,7221299,1
7269459,7221299,1
7269494,7221299,1
7269549,7221299,2
7269671,7221299,1
7269672,7221299,1
7100099,7221330,1
7101943,7221330,3
7103805,7221330,1
7104316,7221330,1
7104682,7221330,1
7104806,7221330,2
7105891,7221330,1
7111275,7221330,1
7114098,7221330,2
7201646,7221330,1
7203120,7221330,1
7207101,7221330,2
7207346,7221330,2
7207656,7221330,2
7208765,7221330,3
7209405,7221330,1
7215628,7221330,3
7216573,7221330,1
7217749,7221330,1
7218151,7221330,2
7218367,7221330,12
7219108,7221330,1
7219320,7221330,1
7221361,7221330,4
7222077,7221330,2
7222293,7221330,3
7222355,7221330,1
7223525,7221330,2
7223943,7221330,3
7229482,7221330,1
7231414,7221330,2
7231715,7221330,1
7232084,7221330,1
7233129,7221330,1
7234844,7221330,4
7235125,7221330,1
7235614,7221330,1
7235862,7221330,1
7236096,7221330,2
7237975,7221330,1
7241720,7221330,2
7244739,7221330,1
7245603,7221330,2
7246186,7221330,1
7247267,7221330,3
7247769,7221330,1
7247923,7221330,1
7248076,7221330,4
7250391,7221330,2
7101439,7221423,1
7104501,7221423,2
7105408,7221423,1
7105469,7221423,1
7107325,7221423,1
7107572,7221423,1
7107999,7221423,1
7108727,7221423,1
7108789,7221423,1
7108851,7221423,1
7109037,7221423,2
7109618,7221423,1
7110438,7221423,1
7110934,7221423,1
7111058,7221423,2
7111678,7221423,2
7113481,7221423,1
7114619,7221423,1
7114805,7221423,2
7116259,7221423,4
7116558,7221423,1
7204654,7221423,3
7206139,7221423,3
7209037,7221423,4
7209802,7221423,1
7212710,7221423,5
7213072,7221423,4
7215110,7221423,1
7216113,7221423,1
7221392,7221423,1
7225423,7221423,4
7225547,7221423,1
7227996,7221423,6
7228274,7221423,5
7228930,7221423,1
7229296,7221423,2
7232704,7221423,1
7234875,7221423,2
7235402,7221423,2
7236280,7221423,4
7238437,7221423,3
7241072,7221423,2
7241474,7221423,2
7241627,7221423,5
7243917,7221423,1
7245458,7221423,1
7249838,7221423,2
6959004,7221454,1
6961748,7221454,1
7009360,7221454,1
7117873,7221454,1
7121212,7221454,1
7122200,7221454,2
7124322,7221454,2
7124600,7221454,3
7124631,7221454,1
7130576,7221454,1
7202049,7221454,2
7202169,7221454,1
7207996,7221454,1
7211519,7221454,1
7216387,7221454,1
7218058,7221454,3
7223154,7221454,3
7223736,7221454,1
7224415,7221454,4
7225268,7221454,1
7230710,7221454,3
7245489,7221454,4
7247513,7221454,2
7269374,7221485,1
7269375,7221485,2
6923508,7221512,1
7120274,7221512,1
7122990,7221512,1
7123981,7221512,6
7124105,7221512,2
7124476,7221512,2
7124786,7221512,2
7125286,7221512,2
7125458,7221512,1
7126922,7221512,1
7126952,7221512,3
7127139,7221512,1
7127423,7221512,4
7128637,7221512,2
7128881,7221512,2
7129666,7221512,3
7130821,7221512,1
7130980,7221512,5
7131011,7221512,1
7131824,7221512,4
7132553,7221512,1
7134331,7221512,1
7202888,7221512,1
7203059,7221512,1
7203368,7221512,1
7203809,7221512,1
7210782,7221512,5
7216786,7221512,1
7222814,7221512,2
7230241,7221512,1
7235305,7221512,1
7235494,7221512,1
7235769,7221512,1
7240584,7221512,2
7249690,7221512,1
7100847,7221543,1
7102338,7221543,1
7105408,7221543,1
7105613,7221543,2
7106388,7221543,1
7106543,7221543,1
7109161,7221543,1
7111058,7221543,1
7112839,7221543,1
7211126,7221543,1
7213103,7221543,1
7215845,7221543,9
7220294,7221543,2
7220479,7221543,1
7240155,7221543,1
7251257,7221543,1
7102578,7221631,1
7102826,7221631,2
7103898,7221631,1
7104377,7221631,3
7105984,7221631,1
7107696,7221631,5
7108179,7221631,2
7109218,7221631,4
7111802,7221631,3
7112295,7221631,1
7112591,7221631,1
7112715,7221631,4
7114495,7221631,1
7115266,7221631,1
7115438,7221631,1
7115711,7221631,1
7201987,7221631,2
7202262,7221631,3
7202651,7221631,1
7203151,7221631,10
7204892,7221631,5
7206573,7221631,1
7207439,7221631,1
7207687,7221631,3
7208827,7221631,1
7210542,7221631,1
7212038,7221631,2
7212131,7221631,3
7212255,7221631,1
7214185,7221631,2
7214216,7221631,6
7214499,7221631,4
7214991,7221631,1
7215814,7221631,1
7216941,7221631,1
7218213,7221631,1
7219258,7221631,1
7219754,7221631,2
7220754,7221631,5
7221183,7221631,2
7221246,7221631,4
7221662,7221631,2
7221897,7221631,3
7222447,7221631,3
7223401,7221631,3
7226193,7221631,2
7229172,7221631,1
7231746,7221631,2
7233676,7221631,1
7234133,7221631,9
7239585,7221631,2
7240704,7221631,2
7241689,7221631,3
7243824,7221631,2
7244376,7221631,1
7246093,7221631,2
7246834,7221631,1
7249174,7221631,1
7250767,7221631,1
7251195,7221631,2
7269566,7221631,1
7214654,7221662,2
7238762,7221662,7
7245907,7221662,1
7217461,7221724,6
7242692,7221724,1
7101125,7221805,1
7103681,7221805,1
7105346,7221805,1
7105829,7221805,1
7107028,7221805,1
7108355,7221805,1
7108417,7221805,1
7109959,7221805,1
7111244,7221805,1
7111862,7221805,2
7113450,7221805,2
7116681,7221805,2
7205984,7221805,1
7207090,7221805,5
7207563,7221805,1
7208520,7221805,1
7210049,7221805,2
7211374,7221805,1
7212374,7221805,2
7213708,7221805,1
7213831,7221805,3
7215936,7221805,1
7218846,7221805,1
7219905,7221805,3
7220541,7221805,2
7221835,7221805,1
7222108,7221805,2
7222602,7221805,1
7222999,7221805,2
7223678,7221805,1
7227847,7221805,1
7228398,7221805,2
7228459,7221805,3
7229994,7221805,1
7230924,7221805,4
7231046,7221805,1
7234844,7221805,1
7236586,7221805,1
7236740,7221805,1
7238221,7221805,2
7238314,7221805,1
7238885,7221805,2
7239036,7221805,3
7244500,7221805,1
7247297,7221805,1
7248539,7221805,1
7250887,7221805,2
7251072,7221805,1
7137148,7221897,1
7103403,7221928,1
7232115,7221928,1
7242136,7221928,2
7205046,7221959,3
7227446,7221959,4
7247893,7221959,1
7106264,7221990,1
7109161,7221990,1
7111058,7221990,3
7111182,7221990,1
7112839,7221990,1
7113640,7221990,1
7113764,7221990,2
7114557,7221990,1
7116620,7221990,3
7117140,7221990,2
7216113,7221990,4
7222170,7221990,4
7245458,7221990,5
6953791,7222046,1
6960995,7222046,2
7118202,7222046,2
7120172,7222046,1
7121057,7222046,2
7121212,7222046,2
7122076,7222046,3
7124755,7222046,2
7124902,7222046,1
7125026,7222046,2
7125578,7222046,1
7126705,7222046,3
7126829,7222046,2
7126860,7222046,3
7127702,7222046,2
7128664,7222046,1
7129523,7222046,1
7129813,7222046,1
7130049,7222046,1
7131042,7222046,1
7131073,7222046,1
7132014,7222046,2
7132124,7222046,3
7133030,7222046,1
7133858,7222046,2
7134076,7222046,1
7134238,7222046,1
7134913,7222046,3
7135002,7222046,4
7201863,7222046,3
7202049,7222046,3
7205249,7222046,6
7206722,7222046,3
7207996,7222046,2
7210666,7222046,1
7216387,7222046,4
7217002,7222046,4
7217033,7222046,1
7225268,7222046,2
7225392,7222046,2
7230551,7222046,7
7230801,7222046,1
7231476,7222046,1
7245064,7222046,1
7202385,7222139,3
7207594,7222139,5
7228892,7222139,9
7232053,7222139,2
7233645,7222139,1
7248045,7222200,1
7287209,7222200,1
7295854,7222200,1
7312562,7222200,1
7118020,7222231,2
7118859,7222231,1
7118948,7222231,1
7121646,7222231,1
7123513,7222231,2
7123688,7222231,1
7123955,7222231,1
7127170,7222231,1
7128026,7222231,1
7128482,7222231,1
7128850,7222231,1
7142980,7222231,1
7199276,7222231,1
7208281,7222231,1
7212467,7222231,2
7216786,7222231,4
7216910,7222231,1
7220599,7222231,1
7220966,7222231,2
7222200,7222231,2
7226472,7222231,8
7229748,7222231,2
7231445,7222231,1
7241897,7222231,3
7242661,7222231,6
7243209,7222231,2
7243546,7222231,1
7249298,7222231,1
7101377,7222262,2
7101643,7222262,1
7102189,7222262,1
7103434,7222262,3
7103836,7222262,2
7105469,7222262,3
7105551,7222262,1
7106046,7222262,2
7106605,7222262,1
7108541,7222262,1
7108851,7222262,2
7109618,7222262,1
7109897,7222262,2
7112172,7222262,2
7112357,7222262,2
7112777,7222262,1
7114212,7222262,1
7114805,7222262,3
7114867,7222262,2
7115961,7222262,1
7116197,7222262,1
7116558,7222262,1
7201646,7222262,1
7203306,7222262,1
7203840,7222262,1
7204477,7222262,4
7204954,7222262,1
7206139,7222262,1
7207130,7222262,1
7208673,7222262,1
7209037,7222262,3
7209987,7222262,3
7211457,7222262,3
7213072,7222262,1
7213165,7222262,2
7215444,7222262,2
7215845,7222262,1
7216542,7222262,3
7217430,7222262,1
7217873,7222262,4
7218429,7222262,2
7218934,7222262,2
7220630,7222262,2
7220909,7222262,4
7222695,7222262,10
7223912,7222262,1
7224253,7222262,1
7225825,7222262,3
7227292,7222262,6
7227996,7222262,3
7228212,7222262,4
7228274,7222262,1
7228336,7222262,2
7228630,7222262,1
7228930,7222262,2
7229296,7222262,1
7234256,7222262,3
7234875,7222262,1
7235125,7222262,1
7235402,7222262,2
7236373,7222262,7
7236771,7222262,2
7237164,7222262,1
7238613,7222262,1
7238644,7222262,1
7240859,7222262,1
7241072,7222262,1
7241474,7222262,1
7243917,7222262,1
7247800,7222262,2
7248292,7222262,3
6923949,7222324,1
7118681,7222324,2
7123083,7222324,2
7123145,7222324,1
7123599,7222324,2
7123661,7222324,1
7123719,7222324,2
7123839,7222324,2
7124662,7222324,3
7124724,7222324,2
7124844,7222324,3
7124964,7222324,4
7125609,7222324,4
7127241,7222324,1
7127968,7222324,1
7128150,7222324,1
7129346,7222324,1
7130177,7222324,2
7131042,7222324,6
7131100,7222324,1
7131162,7222324,1
7131344,7222324,2
7131433,7222324,1
7131949,7222324,2
7133858,7222324,3
7134995,7222324,2
7201430,7222324,2
7209343,7222324,3
7223850,7222324,3
7229544,7222324,1
7234566,7222324,1
7235312,7222324,1
7100257,7222386,1
7101497,7222386,1
7102038,7222386,1
7102826,7222386,2
7103898,7222386,2
7105984,7222386,2
7106108,7222386,2
7107758,7222386,2
7110292,7222386,2
7111492,7222386,2
7112715,7222386,1
7114495,7222386,5
7115266,7222386,1
7115562,7222386,1
7115711,7222386,5
7117211,7222386,2
7201029,7222386,1
7203151,7222386,2
7204892,7222386,3
7207439,7222386,1
7210542,7222386,1
7211488,7222386,2
7212131,7222386,2
7214185,7222386,1
7218213,7222386,1
7218693,7222386,1
7220754,7222386,1
7223401,7222386,5
7226193,7222386,3
7229172,7222386,1
7231352,7222386,1
7231746,7222386,1
7236435,7222386,2
7239849,7222386,2
7240704,7222386,4
7241689,7222386,1
7242347,7222386,1
7243824,7222386,3
7246464,7222386,1
7246896,7222386,1
7248783,7222386,1
7251195,7222386,1
6942985,7222416,1
7028724,7222416,1
7117718,7222416,1
7118020,7222416,5
7118650,7222416,2
7118948,7222416,4
7119242,7222416,1
7121863,7222416,2
7123688,7222416,2
7123955,7222416,1
7124414,7222416,4
7125818,7222416,1
7126097,7222416,2
7127303,7222416,4
7127609,7222416,1
7129098,7222416,1
7131732,7222416,1
7132186,7222416,1
7203399,7222416,1
7203577,7222416,2
7206325,7222416,1
7207223,7222416,1
7208281,7222416,1
7221090,7222416,1
7221299,7222416,7
7227113,7222416,2
7229748,7222416,1
7231445,7222416,1
7233525,7222416,1
7241959,7222416,7
7249205,7222416,1
7269373,7222416,1
7269401,7222416,1
7230644,7222509,5
7269232,7222509,4
7106543,7222571,1
7111986,7222571,1
7113640,7222571,1
7114681,7222571,1
7116862,7222571,2
7209802,7222571,1
7213103,7222571,2
7220294,7222571,8
7222170,7222571,1
7240155,7222571,1
7251257,7222571,1
7243638,7222602,7
7099792,7222633,1
7269376,7222633,1
7269503,7222633,2
7100492,7222664,1
7100553,7222664,3
7101001,7222664,1
7102189,7222664,2
7102280,7222664,2
7105551,7222664,1
7106046,7222664,1
7106605,7222664,1
7107325,7222664,1
7108541,7222664,1
7109473,7222664,4
7109618,7222664,1
7111399,7222664,3
7114619,7222664,1
7114805,7222664,3
7115929,7222664,1
7116558,7222664,1
7203306,7222664,4
7203840,7222664,1
7204477,7222664,1
7204654,7222664,2
7204954,7222664,4
7207130,7222664,1
7209037,7222664,2
7211457,7222664,4
7213072,7222664,1
7215444,7222664,1
7217430,7222664,1
7220909,7222664,2
7222695,7222664,4
7223912,7222664,1
7225423,7222664,1
7234256,7222664,2
7234875,7222664,1
7235402,7222664,1
7236373,7222664,1
7241474,7222664,1
7243917,7222664,1
7248261,7222664,1
7249838,7222664,1
7101276,7222752,1
7102005,7222752,1
7102038,7222752,1
7104439,7222752,1
7110292,7222752,1
7113419,7222752,1
7114495,7222752,3
7115562,7222752,1
