Flight ID,Carrier,Origin,Destination,Local Departure Time,Normalized Departure Time [min],Local Arrival Time,Normalized Arrival Time [min],Flight Cancelled?,Number of Seats
7177794,9E,AVL,MSP,29-JUL-07 06.40.00.000000000 AM AMERICA/NEW_YORK,375,29-JUL-07 08.18.00.000000000 AM AMERICA/CHICAGO,533,0,50
7206906,AA,DFW,ABQ,29-JUL-07 02.25.00.000000000 PM AMERICA/CHICAGO,900,29-JUL-07 03.05.00.000000000 PM AMERICA/DENVER,1000,0,138
7206937,AA,DFW,MIA,29-JUL-07 09.10.00.000000000 AM AMERICA/CHICAGO,585,29-JUL-07 12.55.00.000000000 PM AMERICA/NEW_YORK,750,0,188
7168922,NW,MSP,IAD,29-JUL-07 01.00.00.000000000 PM AMERICA/CHICAGO,815,29-JUL-07 04.33.00.000000000 PM AMERICA/NEW_YORK,968,1,110
7168953,NW,IAD,MSP,29-JUL-07 05.20.00.000000000 PM AMERICA/NEW_YORK,1015,29-JUL-07 07.09.00.000000000 PM AMERICA/CHICAGO,1184,1,110
7175451,NW,MEM,BHM,29-JUL-07 09.45.00.000000000 AM AMERICA/CHICAGO,620,29-JUL-07 10.44.00.000000000 AM AMERICA/CHICAGO,679,0,100
7207625,AA,DFW,MCO,29-JUL-07 02.25.00.000000000 PM AMERICA/CHICAGO,900,29-JUL-07 06.00.00.000000000 PM AMERICA/NEW_YORK,1055,0,188
7208281,AA,ATL,ORD,29-JUL-07 03.25.00.000000000 PM AMERICA/NEW_YORK,900,29-JUL-07 04.30.00.000000000 PM AMERICA/CHICAGO,1025,0,140
7172011,NW,MCI,MSP,29-JUL-07 06.40.00.000000000 AM AMERICA/CHICAGO,435,29-JUL-07 08.01.00.000000000 AM AMERICA/CHICAGO,516,0,100
7188285,9E,MSP,RST,29-JUL-07 11.15.00.000000000 AM AMERICA/CHICAGO,710,29-JUL-07 11.57.00.000000000 AM AMERICA/CHICAGO,752,0,50
7182379,9E,DTW,OKC,29-JUL-07 07.39.00.000000000 PM AMERICA/NEW_YORK,1154,29-JUL-07 09.18.00.000000000 PM AMERICA/CHICAGO,1313,0,50
7183075,9E,GSO,DTW,29-JUL-07 09.03.00.000000000 AM AMERICA/NEW_YORK,518,29-JUL-07 10.47.00.000000000 AM AMERICA/NEW_YORK,622,0,50
7179733,9E,DTW,FWA,29-JUL-07 07.21.00.000000000 PM AMERICA/NEW_YORK,1136,29-JUL-07 08.15.00.000000000 PM AMERICA/NEW_YORK,1190,0,50
7168590,NW,ORD,DTW,29-JUL-07 12.07.00.000000000 PM AMERICA/CHICAGO,762,29-JUL-07 02.31.00.000000000 PM AMERICA/NEW_YORK,846,1,110
7186662,9E,MSP,TYS,29-JUL-07 06.49.00.000000000 PM AMERICA/CHICAGO,1164,29-JUL-07 09.59.00.000000000 PM AMERICA/NEW_YORK,1294,0,50
7186669,9E,BIL,MSP,29-JUL-07 09.02.00.000000000 AM AMERICA/DENVER,637,29-JUL-07 12.10.00.000000000 PM AMERICA/CHICAGO,765,0,50
7187329,9E,FNT,MSP,29-JUL-07 07.07.00.000000000 PM AMERICA/NEW_YORK,1122,29-JUL-07 07.37.00.000000000 PM AMERICA/CHICAGO,1212,0,50
7189679,9E,MEM,MGM,29-JUL-07 02.40.00.000000000 PM AMERICA/CHICAGO,915,29-JUL-07 03.53.00.000000000 PM AMERICA/CHICAGO,988,0,50
7185637,9E,IND,BOS,29-JUL-07 01.05.00.000000000 PM AMERICA/NEW_YORK,760,29-JUL-07 03.20.00.000000000 PM AMERICA/NEW_YORK,895,0,50
7185664,9E,BOS,IND,29-JUL-07 07.10.00.000000000 PM AMERICA/NEW_YORK,1125,29-JUL-07 09.50.00.000000000 PM AMERICA/NEW_YORK,1285,0,50
7180432,9E,ROA,DTW,29-JUL-07 06.07.00.000000000 AM AMERICA/NEW_YORK,342,29-JUL-07 07.40.00.000000000 AM AMERICA/NEW_YORK,435,0,49
7181105,9E,SBN,DTW,29-JUL-07 06.58.00.000000000 PM AMERICA/NEW_YORK,1113,29-JUL-07 07.59.00.000000000 PM AMERICA/NEW_YORK,1174,0,50
7177945,9E,DTW,MLI,29-JUL-07 03.50.00.000000000 PM AMERICA/NEW_YORK,925,29-JUL-07 04.15.00.000000000 PM AMERICA/CHICAGO,1010,0,50
7175175,NW,MSP,DLH,29-JUL-07 11.15.00.000000000 AM AMERICA/CHICAGO,710,29-JUL-07 12.02.00.000000000 PM AMERICA/CHICAGO,757,0,124
7178830,9E,DTW,BDL,29-JUL-07 03.14.00.000000000 PM AMERICA/NEW_YORK,889,29-JUL-07 04.54.00.000000000 PM AMERICA/NEW_YORK,989,0,50
7175399,NW,MSP,LSE,29-JUL-07 11.15.00.000000000 AM AMERICA/CHICAGO,710,29-JUL-07 11.58.00.000000000 AM AMERICA/CHICAGO,753,0,100
7171972,NW,DTW,ALB,29-JUL-07 09.29.00.000000000 PM AMERICA/NEW_YORK,1264,29-JUL-07 10.56.00.000000000 PM AMERICA/NEW_YORK,1351,1,125
7180492,9E,BDL,DTW,29-JUL-07 11.04.00.000000000 AM AMERICA/NEW_YORK,639,29-JUL-07 01.02.00.000000000 PM AMERICA/NEW_YORK,757,0,50
7180317,9E,CMH,DTW,29-JUL-07 07.07.00.000000000 PM AMERICA/NEW_YORK,1122,29-JUL-07 08.12.00.000000000 PM AMERICA/NEW_YORK,1187,0,50
7172668,NW,SAT,MEM,29-JUL-07 06.11.00.000000000 AM AMERICA/CHICAGO,406,29-JUL-07 08.01.00.000000000 AM AMERICA/CHICAGO,516,0,124
7183754,9E,CLE,MSP,29-JUL-07 12.40.00.000000000 PM AMERICA/NEW_YORK,735,29-JUL-07 01.41.00.000000000 PM AMERICA/CHICAGO,856,0,50
7187360,9E,CMX,MSP,29-JUL-07 06.03.00.000000000 AM AMERICA/NEW_YORK,338,29-JUL-07 06.15.00.000000000 AM AMERICA/CHICAGO,410,0,50
7188724,9E,MEM,RDU,29-JUL-07 01.45.00.000000000 PM AMERICA/CHICAGO,860,29-JUL-07 04.43.00.000000000 PM AMERICA/NEW_YORK,978,0,50
7181873,9E,MDT,DTW,29-JUL-07 04.08.00.000000000 PM AMERICA/NEW_YORK,943,29-JUL-07 05.44.00.000000000 PM AMERICA/NEW_YORK,1039,0,49
7182573,9E,TUL,DTW,29-JUL-07 05.01.00.000000000 PM AMERICA/CHICAGO,1056,29-JUL-07 08.23.00.000000000 PM AMERICA/NEW_YORK,1198,0,49
7185203,9E,MSP,SDF,29-JUL-07 03.05.00.000000000 PM AMERICA/CHICAGO,940,29-JUL-07 06.15.00.000000000 PM AMERICA/NEW_YORK,1070,0,50
7181790,9E,DTW,CHS,29-JUL-07 09.26.00.000000000 AM AMERICA/NEW_YORK,541,29-JUL-07 11.34.00.000000000 AM AMERICA/NEW_YORK,669,0,50
7180345,9E,DTW,EVV,29-JUL-07 09.05.00.000000000 PM AMERICA/NEW_YORK,1240,29-JUL-07 09.27.00.000000000 PM AMERICA/CHICAGO,1322,0,50
7186020,9E,MSP,DSM,29-JUL-07 10.35.00.000000000 AM AMERICA/CHICAGO,670,29-JUL-07 11.45.00.000000000 AM AMERICA/CHICAGO,740,0,50
7173174,NW,DTW,JAX,29-JUL-07 03.09.00.000000000 PM AMERICA/NEW_YORK,884,29-JUL-07 05.28.00.000000000 PM AMERICA/NEW_YORK,1023,1,100
7182513,9E,PLN,DTW,29-JUL-07 11.09.00.000000000 AM AMERICA/NEW_YORK,644,29-JUL-07 12.19.00.000000000 PM AMERICA/NEW_YORK,714,0,50
7169755,NW,DCA,MEM,29-JUL-07 11.17.00.000000000 AM AMERICA/NEW_YORK,652,29-JUL-07 12.24.00.000000000 PM AMERICA/CHICAGO,779,0,148
7177264,9E,CVG,DTW,29-JUL-07 07.51.00.000000000 AM AMERICA/NEW_YORK,446,29-JUL-07 09.11.00.000000000 AM AMERICA/NEW_YORK,526,0,50
7176026,9E,CID,MSP,29-JUL-07 06.30.00.000000000 PM AMERICA/CHICAGO,1145,29-JUL-07 07.35.00.000000000 PM AMERICA/CHICAGO,1210,0,49
7172579,NW,MEM,MCI,29-JUL-07 02.36.00.000000000 PM AMERICA/CHICAGO,911,29-JUL-07 04.09.00.000000000 PM AMERICA/CHICAGO,1004,0,125
7169193,NW,MSP,BZN,29-JUL-07 09.00.00.000000000 PM AMERICA/CHICAGO,1295,29-JUL-07 10.28.00.000000000 PM AMERICA/DENVER,1443,0,148
7179453,9E,DTW,SBN,29-JUL-07 12.04.00.000000000 PM AMERICA/NEW_YORK,699,29-JUL-07 12.55.00.000000000 PM AMERICA/NEW_YORK,750,0,50
7176714,9E,ICT,MSP,29-JUL-07 05.18.00.000000000 PM AMERICA/CHICAGO,1073,29-JUL-07 07.01.00.000000000 PM AMERICA/CHICAGO,1176,0,50
7184452,9E,CVG,MSP,29-JUL-07 07.03.00.000000000 PM AMERICA/NEW_YORK,1118,29-JUL-07 08.08.00.000000000 PM AMERICA/CHICAGO,1243,0,50
7170572,NW,MSP,MOT,29-JUL-07 08.55.00.000000000 AM AMERICA/CHICAGO,570,29-JUL-07 10.24.00.000000000 AM AMERICA/CHICAGO,659,0,100
7178184,9E,BGM,DTW,29-JUL-07 05.00.00.000000000 PM AMERICA/NEW_YORK,995,29-JUL-07 06.25.00.000000000 PM AMERICA/NEW_YORK,1080,0,49
7184483,9E,MSP,HLN,29-JUL-07 09.09.00.000000000 PM AMERICA/CHICAGO,1304,29-JUL-07 10.44.00.000000000 PM AMERICA/DENVER,1459,0,50
7185142,9E,MSP,SUX,29-JUL-07 09.30.00.000000000 PM AMERICA/CHICAGO,1325,29-JUL-07 10.33.00.000000000 PM AMERICA/CHICAGO,1388,0,50
7185173,9E,CPR,MSP,29-JUL-07 10.50.00.000000000 AM AMERICA/DENVER,745,30-JUL-07 12.00.00.000000000 AM AMERICA/CHICAGO,1475,0,50
7189443,9E,MEM,PNS,29-JUL-07 09.30.00.000000000 AM AMERICA/CHICAGO,605,29-JUL-07 10.55.00.000000000 AM AMERICA/CHICAGO,690,0,50
7190125,9E,MEM,BTR,29-JUL-07 07.45.00.000000000 PM AMERICA/CHICAGO,1220,29-JUL-07 08.55.00.000000000 PM AMERICA/CHICAGO,1290,0,50
7190030,9E,MEM,BOS,29-JUL-07 08.40.00.000000000 AM AMERICA/CHICAGO,555,29-JUL-07 12.40.00.000000000 PM AMERICA/NEW_YORK,735,0,50
7186600,9E,MSP,CLE,29-JUL-07 10.25.00.000000000 AM AMERICA/CHICAGO,660,29-JUL-07 01.15.00.000000000 PM AMERICA/NEW_YORK,770,0,50
7183132,9E,DTW,PLN,29-JUL-07 08.59.00.000000000 AM AMERICA/NEW_YORK,514,29-JUL-07 10.07.00.000000000 AM AMERICA/NEW_YORK,582,0,50
7177976,9E,BGM,DTW,29-JUL-07 06.07.00.000000000 AM AMERICA/NEW_YORK,342,29-JUL-07 07.30.00.000000000 AM AMERICA/NEW_YORK,425,0,49
7178654,9E,AVP,DTW,29-JUL-07 06.03.00.000000000 AM AMERICA/NEW_YORK,338,29-JUL-07 07.35.00.000000000 AM AMERICA/NEW_YORK,430,0,50
7170365,NW,MEM,VPS,29-JUL-07 09.35.00.000000000 AM AMERICA/CHICAGO,610,29-JUL-07 10.59.00.000000000 AM AMERICA/CHICAGO,694,0,100
7178682,9E,DTW,MLI,29-JUL-07 08.58.00.000000000 AM AMERICA/NEW_YORK,513,29-JUL-07 09.25.00.000000000 AM AMERICA/CHICAGO,600,0,50
7175950,9E,MSP,CID,29-JUL-07 10.15.00.000000000 PM AMERICA/CHICAGO,1370,29-JUL-07 11.20.00.000000000 PM AMERICA/CHICAGO,1435,0,50
7173230,NW,JAX,DTW,29-JUL-07 06.08.00.000000000 PM AMERICA/NEW_YORK,1063,29-JUL-07 08.30.00.000000000 PM AMERICA/NEW_YORK,1205,1,100
7178124,9E,ABE,DTW,29-JUL-07 12.26.00.000000000 PM AMERICA/NEW_YORK,721,29-JUL-07 02.09.00.000000000 PM AMERICA/NEW_YORK,824,0,50
7190748,9E,IAH,MEM,29-JUL-07 12.07.00.000000000 PM AMERICA/CHICAGO,762,29-JUL-07 01.45.00.000000000 PM AMERICA/CHICAGO,860,0,50
7171916,NW,ALB,DTW,29-JUL-07 04.12.00.000000000 PM AMERICA/NEW_YORK,947,29-JUL-07 05.56.00.000000000 PM AMERICA/NEW_YORK,1051,1,110
7171941,NW,DTW,GRB,29-JUL-07 07.04.00.000000000 PM AMERICA/NEW_YORK,1119,29-JUL-07 07.17.00.000000000 PM AMERICA/CHICAGO,1192,0,110
7187994,9E,OMA,MSP,29-JUL-07 12.22.00.000000000 PM AMERICA/CHICAGO,777,29-JUL-07 01.36.00.000000000 PM AMERICA/CHICAGO,851,0,50
7179585,9E,EVV,DTW,29-JUL-07 05.24.00.000000000 PM AMERICA/CHICAGO,1079,29-JUL-07 07.57.00.000000000 PM AMERICA/NEW_YORK,1172,0,50
7169221,NW,BOI,MSP,29-JUL-07 02.00.00.000000000 PM AMERICA/DENVER,935,29-JUL-07 05.47.00.000000000 PM AMERICA/CHICAGO,1102,0,148
7169906,NW,DTW,IAD,29-JUL-07 10.21.00.000000000 AM AMERICA/NEW_YORK,596,29-JUL-07 11.50.00.000000000 AM AMERICA/NEW_YORK,685,0,100
7183874,9E,CVG,MSP,29-JUL-07 04.47.00.000000000 PM AMERICA/NEW_YORK,982,29-JUL-07 05.54.00.000000000 PM AMERICA/CHICAGO,1109,0,50
7187238,9E,LNK,MSP,29-JUL-07 01.07.00.000000000 PM AMERICA/CHICAGO,822,29-JUL-07 02.24.00.000000000 PM AMERICA/CHICAGO,899,0,50
7180994,9E,AZO,DTW,29-JUL-07 01.31.00.000000000 PM AMERICA/NEW_YORK,786,29-JUL-07 02.27.00.000000000 PM AMERICA/NEW_YORK,842,0,50
7175144,NW,CLT,MSP,29-JUL-07 08.40.00.000000000 AM AMERICA/NEW_YORK,495,29-JUL-07 10.24.00.000000000 AM AMERICA/CHICAGO,659,0,148
7171729,NW,CMH,MSP,29-JUL-07 07.01.00.000000000 PM AMERICA/NEW_YORK,1116,29-JUL-07 07.58.00.000000000 PM AMERICA/CHICAGO,1233,0,125
7169011,NW,MSP,IAD,29-JUL-07 04.00.00.000000000 PM AMERICA/CHICAGO,995,29-JUL-07 07.17.00.000000000 PM AMERICA/NEW_YORK,1132,0,124
7190182,9E,SGF,MEM,29-JUL-07 11.35.00.000000000 AM AMERICA/CHICAGO,730,29-JUL-07 12.35.00.000000000 PM AMERICA/CHICAGO,790,0,50
7175864,NW,SYR,DTW,29-JUL-07 04.20.00.000000000 PM AMERICA/NEW_YORK,955,29-JUL-07 05.48.00.000000000 PM AMERICA/NEW_YORK,1043,1,125
7174609,NW,DTW,STL,29-JUL-07 12.10.00.000000000 PM AMERICA/NEW_YORK,705,29-JUL-07 12.50.00.000000000 PM AMERICA/CHICAGO,805,0,125
7172429,NW,MSP,RAP,29-JUL-07 09.10.00.000000000 PM AMERICA/CHICAGO,1305,29-JUL-07 09.43.00.000000000 PM AMERICA/DENVER,1398,0,124
7171172,NW,ORF,DTW,29-JUL-07 12.34.00.000000000 PM AMERICA/NEW_YORK,729,29-JUL-07 02.29.00.000000000 PM AMERICA/NEW_YORK,844,1,110
7179484,9E,DTW,JAN,29-JUL-07 03.08.00.000000000 PM AMERICA/NEW_YORK,883,29-JUL-07 04.35.00.000000000 PM AMERICA/CHICAGO,1030,0,50
7178038,9E,DTW,XNA,29-JUL-07 03.15.00.000000000 PM AMERICA/NEW_YORK,890,29-JUL-07 04.31.00.000000000 PM AMERICA/CHICAGO,1026,0,50
7178713,9E,DTW,GSP,29-JUL-07 06.35.00.000000000 PM AMERICA/NEW_YORK,1090,29-JUL-07 08.18.00.000000000 PM AMERICA/NEW_YORK,1193,0,50
7176748,9E,SDF,MSP,29-JUL-07 06.42.00.000000000 PM AMERICA/NEW_YORK,1097,29-JUL-07 07.42.00.000000000 PM AMERICA/CHICAGO,1217,0,50
7171862,NW,DTW,ALB,29-JUL-07 01.51.00.000000000 PM AMERICA/NEW_YORK,806,29-JUL-07 03.23.00.000000000 PM AMERICA/NEW_YORK,898,1,110
7172520,NW,DTW,SYR,29-JUL-07 07.03.00.000000000 PM AMERICA/NEW_YORK,1118,29-JUL-07 08.20.00.000000000 PM AMERICA/NEW_YORK,1195,0,125
7169937,NW,DTW,IAD,29-JUL-07 05.33.00.000000000 PM AMERICA/NEW_YORK,1028,29-JUL-07 07.05.00.000000000 PM AMERICA/NEW_YORK,1120,0,100
7177437,9E,MSP,INL,29-JUL-07 02.40.00.000000000 PM AMERICA/CHICAGO,915,29-JUL-07 03.48.00.000000000 PM AMERICA/CHICAGO,983,0,50
7177467,9E,LNK,MSP,29-JUL-07 10.57.00.000000000 AM AMERICA/CHICAGO,692,29-JUL-07 12.18.00.000000000 PM AMERICA/CHICAGO,773,1,50
7178153,9E,DTW,SHV,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,29-JUL-07 04.33.00.000000000 PM AMERICA/CHICAGO,1028,0,50
7181673,9E,DCA,GRR,29-JUL-07 08.00.00.000000000 PM AMERICA/NEW_YORK,1175,29-JUL-07 09.47.00.000000000 PM AMERICA/NEW_YORK,1282,0,50
7174033,NW,CMH,MSP,29-JUL-07 09.00.00.000000000 AM AMERICA/NEW_YORK,515,29-JUL-07 10.02.00.000000000 AM AMERICA/CHICAGO,637,0,124
7174721,NW,STL,DTW,29-JUL-07 05.00.00.000000000 PM AMERICA/CHICAGO,1055,29-JUL-07 07.43.00.000000000 PM AMERICA/NEW_YORK,1158,0,100
7189381,9E,STL,MEM,29-JUL-07 05.20.00.000000000 PM AMERICA/CHICAGO,1075,29-JUL-07 06.30.00.000000000 PM AMERICA/CHICAGO,1145,0,50
7185946,9E,PHL,IND,29-JUL-07 12.50.00.000000000 PM AMERICA/NEW_YORK,745,29-JUL-07 02.50.00.000000000 PM AMERICA/NEW_YORK,865,0,50
7185971,9E,IND,PHL,29-JUL-07 06.00.00.000000000 PM AMERICA/NEW_YORK,1055,30-JUL-07 12.00.00.000000000 AM AMERICA/NEW_YORK,1415,0,50
7219077,AA,MIA,BWI,29-JUL-07 12.05.00.000000000 PM AMERICA/NEW_YORK,700,29-JUL-07 02.35.00.000000000 PM AMERICA/NEW_YORK,850,0,188
7218873,AA,BNA,LGA,29-JUL-07 08.00.00.000000000 PM AMERICA/CHICAGO,1235,29-JUL-07 11.10.00.000000000 PM AMERICA/NEW_YORK,1365,0,138
7218904,AA,ORD,ELP,29-JUL-07 06.25.00.000000000 PM AMERICA/CHICAGO,1140,29-JUL-07 08.30.00.000000000 PM AMERICA/DENVER,1325,0,138
7228398,AA,TPA,DFW,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,29-JUL-07 01.55.00.000000000 PM AMERICA/CHICAGO,870,0,148
7219878,AA,DFW,ELP,29-JUL-07 03.30.00.000000000 PM AMERICA/CHICAGO,965,29-JUL-07 04.05.00.000000000 PM AMERICA/DENVER,1060,0,140
7222969,AA,DFW,ELP,29-JUL-07 02.20.00.000000000 PM AMERICA/CHICAGO,895,29-JUL-07 02.55.00.000000000 PM AMERICA/DENVER,990,0,138
7217647,AA,MIA,BDL,29-JUL-07 08.50.00.000000000 PM AMERICA/NEW_YORK,1225,29-JUL-07 11.45.00.000000000 PM AMERICA/NEW_YORK,1400,0,148
7220170,AA,DFW,BOS,29-JUL-07 12.00.00.000000000 PM AMERICA/CHICAGO,755,29-JUL-07 04.45.00.000000000 PM AMERICA/NEW_YORK,980,0,140
7220541,AA,BOS,DFW,29-JUL-07 09.55.00.000000000 AM AMERICA/NEW_YORK,570,29-JUL-07 12.55.00.000000000 PM AMERICA/CHICAGO,810,0,140
7216511,AA,MCO,SJU,29-JUL-07 08.35.00.000000000 AM AMERICA/NEW_YORK,490,29-JUL-07 11.20.00.000000000 AM AMERICA/PUERTO_RICO,655,0,267
7218336,AA,SEA,ORD,29-JUL-07 04.00.00.000000000 PM AMERICA/LOS_ANGELES,1115,29-JUL-07 09.50.00.000000000 PM AMERICA/CHICAGO,1345,0,140
7216879,AA,ORD,BOS,29-JUL-07 06.05.00.000000000 PM AMERICA/CHICAGO,1120,29-JUL-07 09.25.00.000000000 PM AMERICA/NEW_YORK,1260,0,140
7217245,AA,BWI,SJU,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 11.45.00.000000000 AM AMERICA/PUERTO_RICO,680,0,188
7217934,AA,DFW,DEN,29-JUL-07 02.20.00.000000000 PM AMERICA/CHICAGO,895,29-JUL-07 03.15.00.000000000 PM AMERICA/DENVER,1010,0,140
7220448,AA,DFW,SFO,29-JUL-07 08.55.00.000000000 AM AMERICA/CHICAGO,570,29-JUL-07 10.30.00.000000000 AM AMERICA/LOS_ANGELES,785,0,140
